gender,SeniorCitizen,Partner,Dependents,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Young,tenure,RevenuePerUser,TotalRevenue,Churn,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Contract_Month-to-month,Contract_One year,Contract_Two year,InternetService_DSL,InternetService_Fiber optic,InternetService_No
1,0,1,1,1,0,0,0,0,0,0,0,0,0.22939416496008622,-1.6547823446566388,-0.6205970673280126,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,1,-0.2592351847552267,-1.6547823446566388,-0.762003810796075,0,0,0,0,1,1,0,0,0,0,1
0,0,1,1,1,0,0,0,0,1,0,1,0,-0.7478645344705397,0.11160377242938997,-0.6203938967195813,0,0,0,1,0,1,0,0,1,0,0
1,0,0,0,1,0,1,0,0,1,0,1,0,-0.870021871899368,0.35570235644881604,-0.68566245467808,0,0,0,1,0,0,1,0,0,1,0
0,1,0,0,1,0,0,0,0,0,1,1,0,-1.2364938841858526,0.33351157608341364,-0.999307081443628,1,1,0,0,0,1,0,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,1,1,-1.2772129966621288,-1.7968033389952136,-1.058226557888654,1,0,0,0,1,1,0,0,0,0,1
0,0,1,0,1,1,0,0,1,1,1,1,0,-0.21851607227895065,0.9326626459492776,0.049307221321511774,0,0,1,0,0,0,1,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,-0.9921792093281961,-0.10142771907847264,-0.8318945000963817,0,0,0,0,1,1,0,0,0,1,0
0,0,1,1,1,1,1,1,1,0,0,1,0,-0.381392522184055,0.5332285993720349,-0.2214176144129612,0,0,0,0,1,0,1,0,0,1,0
0,0,0,0,1,1,0,0,0,1,1,1,0,-0.7885836469468158,0.7107548422952539,-0.5632521630983277,1,0,0,1,0,1,0,0,1,0,0
0,0,1,0,1,0,1,1,1,1,1,1,0,1.12521463943816,1.1767612299687036,1.5829913517159606,0,0,1,0,0,0,0,1,1,0,0
0,0,1,1,1,0,0,0,0,1,0,0,0,-1.0736174342807483,0.25362476676796525,-0.8666366741381039,0,0,0,1,0,1,0,0,0,1,0
1,1,0,0,1,0,0,0,0,0,0,1,0,-1.0328983218044723,-0.2434487134170479,-0.8728333776952532,0,0,0,1,0,1,0,0,1,0,0
1,0,0,1,1,0,0,0,0,0,0,1,0,1.3695293142958165,-1.7968033389952136,-0.39792208048750033,0,0,1,0,0,0,0,1,0,0,1
1,0,1,0,1,0,1,1,1,1,1,0,0,1.613843989153473,1.3187822243072789,2.2302929101775226,0,1,0,0,0,0,0,1,0,1,0
1,0,0,0,1,0,1,0,0,0,0,1,0,0.025798602578705823,0.000649870602378127,-0.05430978897836156,0,1,0,0,0,1,0,0,0,1,0
1,0,1,0,1,0,0,0,0,0,0,0,0,-0.381392522184055,-1.6547823446566388,-0.7973554966630906,0,0,1,0,0,0,1,0,0,0,1
0,0,1,1,1,1,1,1,1,1,1,0,0,1.084495526961884,1.4741176868650954,1.7395850981642496,0,0,1,0,0,0,0,1,0,1,0
1,0,0,0,1,0,0,0,0,0,0,1,0,-1.1550556592333006,-0.2434487134170479,-0.9566412536730919,0,0,1,0,0,1,0,0,0,1,0
1,0,1,1,1,0,1,0,0,0,1,1,0,1.4102484267720925,0.5776101601028397,1.4328990647374675,0,1,0,0,0,1,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0,0,1,1,-1.1550556592333006,-1.7968033389952136,-1.0277509666239855,0,0,1,0,0,0,0,1,0,0,1
1,0,1,0,1,1,0,1,1,1,1,1,0,1.613843989153473,1.0879981085070942,2.04012522068599,0,0,1,0,0,0,0,1,1,0,0
0,0,1,0,1,1,1,0,1,0,0,1,0,0.39227061486519055,0.3778931368142184,0.4035859697732846,0,0,1,0,0,1,0,0,0,1,0
0,1,0,0,1,0,0,0,0,0,1,1,0,-0.2592351847552267,0.33351157608341364,-0.17037099904464126,0,0,0,1,0,1,0,0,1,0,0
1,0,1,0,1,1,0,1,1,1,1,1,0,0.22939416496008622,1.0879981085070942,0.5722175747711177,0,0,0,1,0,0,1,0,1,0,0
1,0,1,0,1,1,0,0,1,0,0,1,0,-0.3406734097077789,0.13379455279479233,-0.294305070187627,0,0,0,1,0,0,1,0,0,1,0
0,0,1,0,1,1,0,1,1,0,0,0,0,1.3288102018195405,0.4311510096911842,1.249283627367839,0,0,1,0,0,0,0,1,0,1,0
0,0,0,0,1,1,0,1,1,0,1,1,0,1.4102484267720925,0.8660903048530705,1.654101064666854,0,1,0,0,0,0,1,0,0,1,0
0,1,0,0,1,1,0,1,1,1,1,1,0,0.4329897273414666,1.0879981085070942,0.7880863462291872,1,0,0,0,1,0,1,0,1,0,0
1,0,0,0,1,0,0,0,0,1,1,1,0,-0.3406734097077789,0.5554193797374373,-0.17849782338188622,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,1.2880910893432642,-1.7968033389952136,-0.4182391413306128,0,1,0,0,0,0,1,0,0,0,1
0,0,0,1,1,1,0,0,1,1,0,1,0,0.3108323899126384,0.4888470386412302,0.3842847619723278,0,0,1,0,0,1,0,0,0,1,0
1,0,0,0,1,0,0,0,0,0,0,1,1,-0.7071454219942637,-1.7968033389952136,-0.916007131986867,0,0,0,0,1,1,0,0,0,0,1
1,0,0,1,1,0,0,0,0,0,0,0,0,1.5731248766771968,-1.6547823446566388,-0.23172852279084075,0,0,0,0,1,0,0,1,0,0,1
1,1,0,0,1,0,0,0,0,0,0,1,0,-0.21851607227895065,-0.2434487134170479,-0.3141142045096616,0,0,0,1,0,1,0,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,-1.1550556592333006,-1.6547823446566388,-1.0212495071541894,0,0,0,0,1,1,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0,1,0,1,-0.8293027594230918,0.47553257042198893,-0.6344126687013288,0,0,0,0,1,1,0,0,1,0,0
1,0,0,0,1,0,0,0,0,0,1,0,0,-0.9921792093281961,0.47553257042198893,-0.7790701419042894,1,1,0,0,0,1,0,0,1,0,0
0,1,0,0,1,0,1,0,0,0,0,1,0,0.025798602578705823,0.000649870602378127,-0.05430978897836156,1,1,0,0,0,1,0,0,1,0,0
0,0,1,1,1,0,0,0,0,0,0,0,0,0.7994617396279513,-1.6547823446566388,-0.4556225332819397,0,0,0,0,1,0,0,1,0,0,1
0,0,1,0,1,1,1,0,1,0,0,0,0,1.12521463943816,0.5199141311527936,1.1319526009988647,0,1,0,0,0,0,0,1,0,1,0
1,1,0,0,0,0,1,1,1,1,0,1,0,0.025798602578705823,0.1559853331601947,0.004355724206125547,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,1,0,0,0,0,0,0,0,0,-1.2772129966621288,-1.6547823446566388,-1.0566011930212051,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,1,0,0,0,1,0,0,0,0,-1.0736174342807483,0.12048008457555104,-0.8757793515175044,0,0,0,0,1,1,0,0,0,1,0
0,0,1,0,1,0,0,0,0,1,1,1,0,0.8808999645805035,0.5554193797374373,0.9338612577785187,1,0,1,0,0,0,1,0,0,1,0
0,1,0,0,0,0,0,1,0,0,1,1,0,-0.3406734097077789,-0.08811325085923134,-0.35525625271696426,1,0,1,0,0,1,0,0,0,1,0
0,0,1,1,1,0,0,0,0,0,0,1,0,0.10723682753125799,-1.7968033389952136,-0.7128365235557429,0,0,0,0,1,0,0,1,0,0,1
0,0,1,0,1,1,1,1,0,1,1,1,0,1.613843989153473,1.1101888888724964,2.0584105754447912,0,0,1,0,0,0,0,1,0,1,0
1,0,0,0,1,1,1,1,1,0,0,1,0,0.4329897273414666,0.5332285993720349,0.5150758411498639,0,0,1,0,0,0,1,0,1,0,0
1,0,0,0,0,0,0,1,1,0,1,0,0,0.4329897273414666,0.2758155471333676,0.388398966793058,0,0,0,1,0,0,1,0,0,1,0
0,0,1,1,1,0,0,0,0,0,0,0,0,-1.1143365467570243,-0.10142771907847264,-0.9205784706765674,0,0,1,0,0,1,0,0,1,0,0
0,1,0,0,1,0,1,1,0,0,1,0,0,0.4737088398177427,0.8749666169992315,0.7239860192691675,0,0,1,0,0,0,1,0,1,0,0
1,1,0,0,1,0,0,0,0,0,1,1,0,-0.8293027594230918,0.33351157608341364,-0.6539170471107169,1,0,0,1,0,1,0,0,1,0,0
1,0,0,1,1,1,1,1,0,0,1,0,0,0.8401808521042274,1.0303020795570481,1.184827751843065,0,0,0,1,0,0,1,0,1,0,0
0,0,0,0,1,0,0,0,0,0,0,1,1,-0.381392522184055,-1.7968033389952136,-0.8347388886144174,0,0,0,0,1,1,0,0,0,0,1
0,0,0,0,1,0,0,0,0,1,1,1,0,1.2066528643907122,0.5554193797374373,1.2304903460879602,0,1,0,0,0,0,1,0,1,0,0
1,0,0,1,1,0,0,0,0,0,0,0,0,-0.21851607227895065,-1.6547823446566388,-0.7502199155070697,0,0,0,0,1,0,0,1,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,-0.7071454219942637,-0.10142771907847264,-0.6249652354092816,0,0,0,0,1,1,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1.4916866517246448,-1.6547823446566388,-0.25529631336885117,0,0,1,0,0,0,0,1,0,0,1
1,0,0,0,1,0,1,0,0,0,0,0,0,-1.1957747717095766,0.1426708649409534,-0.9713203301322406,0,0,1,0,0,1,0,0,1,0,0
0,0,1,1,1,0,1,0,0,0,0,1,0,-1.2772129966621288,0.000649870602378127,-1.0376555337850026,1,0,0,1,0,1,0,0,1,0,0
0,0,0,0,1,0,1,0,0,1,1,0,0,1.5324057642009208,0.9415389580954386,1.836446685733788,0,0,0,1,0,0,1,0,1,0,0
0,1,0,0,1,0,0,0,0,1,1,1,0,-0.7071454219942637,0.5554193797374373,-0.5122055477300077,0,0,0,1,0,1,0,0,1,0,0
0,0,1,1,1,1,0,1,1,0,1,1,0,1.4102484267720925,0.8660903048530705,1.654101064666854,0,1,0,0,0,0,1,0,1,0,0
0,0,0,0,1,0,1,1,1,1,1,1,0,1.2880910893432642,1.1767612299687036,1.7597497810510385,0,0,1,0,0,0,0,1,1,0,0
0,0,1,1,1,1,1,0,0,1,1,1,0,0.5144279522940188,0.95485342631468,0.8058637744669105,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,-1.1550556592333006,-0.2434487134170479,-0.9566412536730919,1,0,0,1,0,1,0,0,1,0,0
0,0,0,0,0,1,0,0,1,1,1,1,0,0.3108323899126384,0.5776101601028397,0.4249188836585526,0,1,0,0,0,0,1,0,0,1,0
0,0,0,1,1,0,1,1,1,1,0,1,0,0.636585289722847,0.7329456226606562,0.8089113335933773,1,0,0,0,1,0,0,1,1,0,0
1,0,0,0,1,0,0,1,1,1,1,0,0,0.3108323899126384,1.0746836402878528,0.6524699651014118,1,1,0,0,0,1,0,0,1,0,0
0,0,0,0,1,0,0,0,1,1,0,1,0,-0.5849880845654354,0.33351157608341364,-0.44668302651097014,1,0,0,1,0,1,0,0,1,0,0
0,0,1,1,1,0,1,0,0,0,0,0,0,-0.9921792093281961,0.1426708649409534,-0.8095457331689581,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,1,1,1,1,1,1,1,1,0,1.5324057642009208,1.3320966925265203,2.1493294227177193,0,1,0,0,0,0,0,1,0,1,0
0,0,1,1,1,0,0,0,0,0,0,1,0,0.22939416496008622,-1.7968033389952136,-0.6823609322910742,0,0,0,0,1,0,0,1,0,0,1
0,0,1,1,1,0,0,1,0,0,1,1,0,0.7587426271516753,0.4888470386412302,0.7837689708000257,0,0,0,1,0,0,1,0,1,0,0
0,0,0,0,1,1,1,0,0,1,1,1,0,-0.7071454219942637,0.95485342631468,-0.4436354673845033,1,0,1,0,0,1,0,0,1,0,0
1,0,1,1,1,0,0,0,0,0,0,0,0,-0.9514600968519201,-1.6547823446566388,-0.9623300307091633,0,0,0,0,1,0,0,1,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0,1,-1.2364938841858526,-1.6547823446566388,-1.0448172977321997,0,1,0,0,0,1,0,0,0,0,1
0,0,0,1,1,0,0,1,1,0,0,1,0,-1.1550556592333006,0.13379455279479233,-0.9393717519564463,1,0,0,0,1,1,0,0,1,0,0
1,0,1,1,1,0,0,0,0,0,0,1,0,1.613843989153473,-1.7968033389952136,-0.3369708979581631,0,0,1,0,0,0,0,1,0,0,1
0,0,0,0,1,1,0,1,1,1,1,1,0,0.636585289722847,1.0879981085070942,1.0039551176872565,0,0,1,0,0,0,0,1,1,0,0
1,0,0,0,1,0,0,0,0,0,0,1,0,-0.6257071970417115,-0.2434487134170479,-0.5934737911024573,0,0,0,1,0,1,0,0,1,0,0
1,0,1,0,1,1,1,1,1,1,1,1,0,1.5731248766771968,1.3320966925265203,2.195296772875261,0,1,0,0,0,0,0,1,0,1,0
1,0,0,0,1,0,0,0,1,1,0,1,0,-0.7478645344705397,0.33351157608341364,-0.5848390402441346,1,0,0,1,0,1,0,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,-1.2772129966621288,-1.6547823446566388,-1.0566011930212051,0,0,0,0,1,1,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0,1,-0.870021871899368,-1.6547823446566388,-0.938762240131153,0,0,1,0,0,0,1,0,0,0,1
1,0,1,1,0,1,1,1,1,1,1,1,0,1.613843989153473,0.9770442066800823,1.9486984468919841,0,0,1,0,0,0,0,1,0,1,0
1,0,1,0,1,0,0,1,0,0,0,0,0,-1.2772129966621288,0.053907743479343934,-1.0370460219597093,1,0,0,1,0,1,0,0,1,0,0
0,0,1,1,1,0,1,1,0,1,0,1,0,0.14795594000753406,0.5110378190066326,0.24816045432347458,1,1,0,0,0,1,0,0,1,0,0
1,0,1,1,1,0,1,0,1,0,0,1,0,-0.21851607227895065,0.2225576742564018,-0.17011703578410237,0,0,1,0,0,1,0,0,1,0,0
0,0,1,0,1,0,0,0,0,0,0,1,0,0.7180235146753992,-1.7968033389952136,-0.5604585672323997,0,1,0,0,0,0,1,0,0,0,1
1,0,1,0,1,0,0,0,0,0,0,0,0,-1.2772129966621288,-0.10142771907847264,-1.0388237647834817,1,0,1,0,0,1,0,0,0,1,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0.10723682753125799,0.25362476676796525,0.1084806610270767,0,0,0,1,0,1,0,0,1,0,0
1,0,0,0,1,0,0,0,0,0,1,1,0,-1.0328983218044723,0.33351157608341364,-0.8266120642771724,1,0,0,1,0,1,0,0,1,0,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0.8401808521042274,-1.6547823446566388,-0.4438386379929345,0,0,1,0,0,0,1,0,0,0,1
0,0,1,0,1,1,1,1,1,1,1,0,0,1.613843989153473,1.4741176868650954,2.358290393489131,0,0,0,0,1,0,0,1,0,1,0
1,0,0,0,1,0,0,0,0,0,0,0,0,-1.1550556592333006,-0.10142771907847264,-0.950139794203296,1,0,0,0,1,1,0,0,0,1,0
1,0,1,0,1,0,0,1,0,0,0,1,0,-0.014920509897570258,-0.08811325085923134,-0.11754664085254897,1,0,0,1,0,1,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2999542972315028,-1.6547823446566388,-0.7737877060850801,0,0,0,0,1,1,0,0,0,0,1
1,0,1,0,1,0,0,1,1,0,1,1,0,0.18867505248381014,0.7107548422952539,0.3693009296005324,0,0,0,1,0,1,0,0,1,0,0
1,0,1,1,1,0,0,1,1,1,1,1,0,-0.2592351847552267,0.9326626459492776,0.00791120985367022,0,0,1,0,0,0,1,0,0,1,0
1,0,1,1,1,0,1,0,0,1,0,1,0,0.10723682753125799,0.35570235644881604,0.14936874597384045,0,1,0,0,0,1,0,0,1,0,0
1,1,0,0,1,1,1,0,1,1,0,1,0,1.5731248766771968,0.7329456226606562,1.7084492024221798,0,1,0,0,0,0,1,0,0,1,0
0,0,0,0,1,1,0,1,0,0,0,0,0,-0.17779695980267457,0.2092432060371605,-0.1411144314305593,0,0,0,0,1,0,1,0,0,1,0
0,0,0,0,1,0,0,1,0,0,1,1,0,-0.7071454219942637,0.4888470386412302,-0.5236338944542585,1,0,0,1,0,1,0,0,0,1,0
1,0,1,0,1,0,1,1,1,1,1,1,0,1.5731248766771968,1.1767612299687036,2.0690770323874252,0,1,0,0,0,0,1,0,1,0,0
1,0,1,1,1,1,1,1,0,1,1,1,0,1.5324057642009208,1.1101888888724964,1.9715551403404856,0,0,1,0,0,0,0,1,0,1,0
0,0,1,0,1,0,1,1,1,1,1,1,0,1.5731248766771968,1.1767612299687036,2.0690770323874252,0,0,1,0,0,0,0,1,0,1,0
1,0,0,0,1,1,1,0,0,0,1,1,0,1.2066528643907122,0.7329456226606562,1.356456123315257,0,1,0,0,0,0,1,0,1,0,0
1,1,0,0,1,1,1,1,1,1,1,1,0,1.613843989153473,1.3320966925265203,2.2412641230328028,0,0,1,0,0,1,0,0,1,0,0
0,0,0,1,1,0,0,1,0,1,0,1,0,-0.7478645344705397,0.26693923498720656,-0.5955054971867686,0,0,1,0,0,1,0,0,0,1,0
0,0,1,1,1,1,0,0,1,1,1,0,0,1.5324057642009208,1.0746836402878528,1.9431112551601282,0,0,1,0,0,0,0,1,0,1,0
1,0,0,1,1,0,0,0,0,0,0,0,0,-0.9514600968519201,-1.6547823446566388,-0.9623300307091633,0,0,0,0,1,0,1,0,0,0,1
0,0,1,1,1,1,1,1,1,0,1,1,0,1.613843989153473,1.1101888888724964,2.0584105754447912,0,1,0,0,0,0,0,1,0,1,0
0,0,1,0,1,0,1,1,1,1,1,1,0,1.2473719768669882,1.1767612299687036,1.715560173717269,0,1,0,0,0,0,0,1,1,0,0
0,1,0,0,1,0,0,0,0,0,0,1,0,-1.2772129966621288,-0.2434487134170479,-1.0404491296509306,1,0,0,1,0,1,0,0,1,0,0
0,0,1,1,1,1,1,0,0,1,0,1,0,1.5324057642009208,0.5110378190066326,1.4915645779219546,0,0,1,0,0,0,0,1,0,1,0
0,0,1,1,1,1,1,1,1,1,1,0,0,1.613843989153473,1.4741176868650954,2.358290393489131,0,0,1,0,0,0,0,1,0,1,0
1,1,0,0,1,1,0,0,0,1,0,0,0,-0.9921792093281961,0.4089602293257818,-0.7851652601572231,0,1,0,0,0,1,0,0,0,1,0
0,1,0,0,1,0,0,0,0,1,0,1,0,0.39227061486519055,0.11160377242938997,0.27558848646167633,1,0,0,1,0,1,0,0,1,0,0
0,0,0,0,1,0,1,0,0,1,0,1,0,-0.5849880845654354,0.35570235644881604,-0.44211168782126986,1,0,1,0,0,1,0,0,1,0,0
1,0,1,0,1,0,1,1,0,0,1,0,0,1.3695293142958165,0.8749666169992315,1.6201715730588562,0,0,0,1,0,0,1,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,-0.910740984375644,-0.10142771907847264,-0.7727718530429245,0,0,0,1,0,1,0,0,1,0,0
1,0,0,1,0,1,0,0,0,1,0,1,0,-0.2999542972315028,-0.310021054513255,-0.38903336636863867,0,0,1,0,0,0,1,0,0,1,0
1,0,1,1,1,0,1,1,0,0,1,1,0,0.5144279522940188,0.7329456226606562,0.6915803072244031,0,1,0,0,0,1,0,0,1,0,0
0,0,1,1,1,1,0,0,0,0,0,0,0,-0.870021871899368,0.053907743479343934,-0.7236553584547002,0,1,0,0,0,1,0,0,0,1,0
1,1,0,0,1,0,0,0,0,1,1,1,0,-1.2772129966621288,0.5554193797374373,-1.03130645227153,1,0,0,1,0,1,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0,0,1,1,-0.9921792093281961,-1.7968033389952136,-0.9871168449377605,0,0,0,0,1,0,1,0,0,0,1
0,0,1,0,1,1,1,0,1,0,0,0,0,1.613843989153473,0.5199141311527936,1.57202013886068,0,1,0,0,0,0,0,1,0,1,0
0,0,1,1,1,1,1,1,1,0,1,1,0,1.1659337519144362,1.1101888888724964,1.5807056823711103,0,0,0,1,0,0,1,0,0,1,0
0,0,0,0,1,0,0,0,1,0,0,0,0,0.10723682753125799,0.12048008457555104,0.055148376313906594,0,0,1,0,0,1,0,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,1,1,1.4916866517246448,-1.7968033389952136,-0.36744648922283174,0,0,0,0,1,0,0,1,0,0,1
1,0,0,0,0,0,0,0,1,1,1,1,0,1.084495526961884,0.4222746975450231,1.029351443741147,0,0,0,1,0,1,0,0,0,1,0
1,0,0,1,1,0,0,0,0,0,0,0,0,0.7994617396279513,-1.6547823446566388,-0.4556225332819397,0,0,1,0,0,0,1,0,0,0,1
1,0,0,0,1,1,0,0,1,0,0,0,0,-0.5035498596128832,0.2758155471333676,-0.390811109192411,0,1,0,0,0,1,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0.8401808521042274,-1.6547823446566388,-0.4438386379929345,0,0,0,0,1,0,0,1,0,0,1
0,0,1,1,0,0,1,0,0,0,1,0,0,-1.1957747717095766,0.1426708649409534,-0.9713203301322406,0,0,0,0,1,1,0,0,0,1,0
1,0,0,0,1,0,0,0,0,0,0,1,0,-0.7885836469468158,-0.2434487134170479,-0.7052176257395757,0,0,0,1,0,1,0,0,1,0,0
0,0,1,0,1,0,0,0,0,1,0,1,0,-1.2772129966621288,0.11160377242938997,-1.0363857174823081,1,1,0,0,0,1,0,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,0.8808999645805035,-1.6547823446566388,-0.43205474270392924,0,0,0,0,1,0,0,1,0,0,1
0,1,0,0,1,0,1,0,1,1,0,1,0,0.0665177150549819,0.5776101601028397,0.2009232878632382,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0.10723682753125799,-1.6547823446566388,-0.6559487531950281,0,0,0,0,1,0,1,0,0,0,1
0,0,1,0,1,0,0,0,0,0,0,1,0,-0.910740984375644,-1.7968033389952136,-0.9667997840946481,0,0,0,0,1,1,0,0,0,0,1
1,0,1,1,1,0,0,1,0,1,1,0,0,-0.5849880845654354,0.8527758366338292,-0.3397137011719832,1,0,0,0,1,1,0,0,1,0,0
1,0,0,0,1,1,0,1,1,1,1,0,0,-0.21851607227895065,1.2300191028456695,0.14119112898448774,0,0,0,1,0,0,1,0,0,1,0
1,1,0,0,0,0,1,0,0,1,0,0,0,-1.2772129966621288,-0.07923693871307028,-1.0385698015229428,1,0,0,1,0,1,0,0,0,1,0
1,0,0,0,1,1,1,1,1,1,0,1,0,-0.055639622373846336,0.8882810852184728,0.19914554503946585,0,1,0,0,0,1,0,0,0,1,0
0,0,0,0,1,0,0,1,0,1,1,1,0,1.2880910893432642,0.7107548422952539,1.41842315888675,1,0,1,0,0,0,1,0,1,0,0
1,1,0,0,1,1,0,0,0,0,0,0,0,-0.910740984375644,0.053907743479343934,-0.7549944248052011,0,0,0,1,0,1,0,0,1,0,0
0,1,0,0,0,0,1,1,0,1,1,1,0,0.0665177150549819,0.5998009404682421,0.20955803872156098,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,1,0,0,0,0,0,0,1,1,-0.7885836469468158,-1.7968033389952136,-0.9363241928299795,0,0,0,1,0,0,1,0,0,0,1
0,0,0,0,1,0,0,0,1,0,1,1,0,-0.5849880845654354,0.5554193797374373,-0.4009696396139672,1,0,0,1,0,1,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,-1.2772129966621288,-0.6118156674827271,-1.0446649197758766,1,0,0,0,1,1,0,0,0,1,0
1,0,0,0,1,0,1,1,0,1,0,0,0,-0.2592351847552267,0.6530588133452079,-0.07528715429887511,1,0,0,1,0,1,0,0,1,0,0
1,0,0,0,1,1,0,0,0,1,0,1,0,-0.7071454219942637,0.26693923498720656,-0.5617283835350942,0,1,0,0,0,1,0,0,1,0,0
1,0,0,0,1,0,0,1,0,0,0,0,0,-0.870021871899368,0.053907743479343934,-0.7236553584547002,1,0,0,1,0,1,0,0,0,1,0
1,0,1,1,1,0,1,1,1,1,1,1,0,1.5324057642009208,1.1767612299687036,2.0248874250536555,0,0,0,1,0,0,0,1,0,1,0
0,0,0,0,1,0,0,0,0,0,0,1,1,0.14795594000753406,-1.7968033389952136,-0.7026779931341867,0,1,0,0,0,0,1,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,1,1,-0.2592351847552267,-1.7968033389952136,-0.8042632973497488,0,0,1,0,0,0,1,0,0,0,1
1,0,1,1,1,0,0,0,0,0,0,0,0,1.4916866517246448,-1.6547823446566388,-0.25529631336885117,0,1,0,0,0,0,0,1,0,0,1
0,0,0,1,1,1,0,0,0,0,0,0,0,-1.2772129966621288,0.053907743479343934,-1.0370460219597093,0,0,0,0,1,1,0,0,0,1,0
1,0,0,0,1,0,0,0,0,0,0,1,0,-0.9921792093281961,-0.2434487134170479,-0.8448974190359736,1,0,0,0,1,1,0,0,1,0,0
0,0,0,0,1,0,0,1,1,1,1,1,0,0.7994617396279513,0.9326626459492776,1.0842075080175506,0,1,0,0,0,0,0,1,0,1,0
1,0,1,1,1,1,0,1,0,0,0,0,0,1.4509675392483685,0.2092432060371605,1.1835579355403705,0,0,1,0,0,0,0,1,1,0,0
0,1,0,0,1,0,1,1,0,0,1,1,0,1.2066528643907122,0.7329456226606562,1.356456123315257,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0,1,0,0,1,0,1,0,1,0,-1.2364938841858526,0.26693923498720656,-1.0008308610068615,1,0,0,1,0,1,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,-0.5442689720891593,-1.6547823446566388,-0.8444910778191114,0,1,0,0,0,1,0,0,0,0,1
1,0,1,1,1,0,1,1,0,1,1,1,0,-0.9514600968519201,0.95485342631468,-0.6935353157547861,0,0,1,0,0,1,0,0,1,0,0
1,0,1,0,1,0,0,0,0,0,0,0,0,-0.3406734097077789,-1.6547823446566388,-0.7855716013740853,0,0,0,0,1,0,0,1,0,0,1
1,0,1,0,1,1,1,0,1,1,1,1,0,1.1659337519144362,1.1767612299687036,1.6271809590497301,0,0,0,0,1,0,0,1,0,1,0
1,0,1,1,1,0,1,1,1,0,0,0,0,1.613843989153473,0.5199141311527936,1.57202013886068,0,1,0,0,0,0,0,1,1,0,0
1,0,1,0,1,1,0,0,0,0,0,1,0,-0.9921792093281961,-0.08811325085923134,-0.8306754764457949,0,0,0,0,1,1,0,0,1,0,0
0,0,0,1,1,1,1,1,1,1,1,0,0,-0.7885836469468158,1.4741176868650954,-0.4496797929853292,0,0,1,0,0,0,0,1,0,1,0
1,0,1,1,1,1,0,0,0,0,0,1,0,-0.09635873485012242,-0.08811325085923134,-0.17697404381865278,0,1,0,0,0,1,0,0,0,1,0
0,0,1,1,1,1,1,0,0,0,0,0,0,0.22939416496008622,0.29800632749877,0.2286560759140866,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,1,1,1,1,0,1,1,1,0,1.5731248766771968,1.1101888888724964,2.0149828578926385,0,0,1,0,0,0,0,1,1,0,0
0,0,0,1,1,0,0,0,0,1,0,1,0,-0.6664263095179875,0.11160377242938997,-0.5563951550637772,1,0,0,1,0,1,0,0,1,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0.14795594000753406,-0.6118156674827271,-0.21445902107419518,0,1,0,0,0,0,0,1,0,1,0
1,0,0,0,1,0,0,0,1,0,0,0,0,-1.2772129966621288,0.12048008457555104,-1.0362841321780925,1,0,0,0,1,1,0,0,0,1,0
1,0,1,1,1,0,0,0,0,0,0,0,0,0.7994617396279513,-1.6547823446566388,-0.4556225332819397,0,0,0,0,1,0,0,1,0,0,1
